Test_Year,Horizon,Model,Model_Family,ROC_AUC,PR_AUC,Naive_PR_AUC,Train_Samples,Test_Samples
2019,3_Years,MLP,Deep,0.6234390009606148,0.015414661365697148,0.0031413612565445027,11460,350
2020,1_Year,CatBoost,Tree,0.5412337662337663,0.03771112731226646,0.003302286198137172,11810,318
2020,1_Year,RandomForest,Tree,0.44756493506493505,0.029846889674019016,0.003302286198137172,11810,318
2020,1_Year,LogisticL2,Linear,0.572077922077922,0.03930094307062256,0.003302286198137172,11810,318
2020,1_Year,LogisticL1,Linear,0.5762987012987013,0.040259845109479754,0.003302286198137172,11810,318
2020,1_Year,Linear,Deep,0.5827922077922078,0.04081596859943952,0.003302286198137172,11810,318
2020,1_Year,MLP,Deep,0.6016233766233767,0.0457327700259204,0.003302286198137172,11810,318
2020,2_Years,CatBoost,Tree,0.5262066923304709,0.03907335806942572,0.003302286198137172,11810,318
2020,2_Years,RandomForest,Tree,0.45587799822327507,0.033272889530191974,0.003302286198137172,11810,318
2020,2_Years,LogisticL2,Linear,0.6029019840094759,0.04672730502671146,0.003302286198137172,11810,318
2020,2_Years,LogisticL1,Linear,0.6091205211726385,0.04849590731827911,0.003302286198137172,11810,318
2020,2_Years,Linear,Deep,0.6106011252591057,0.049468429379149643,0.003302286198137172,11810,318
2020,2_Years,MLP,Deep,0.599052413384661,0.0464870278238268,0.003302286198137172,11810,318
2020,3_Years,CatBoost,Tree,0.5262066923304709,0.03907335806942572,0.003302286198137172,11810,318
2020,3_Years,RandomForest,Tree,0.45587799822327507,0.033272889530191974,0.003302286198137172,11810,318
2020,3_Years,LogisticL2,Linear,0.592537755404205,0.0453150415852783,0.003302286198137172,11810,318
2020,3_Years,LogisticL1,Linear,0.584838614154575,0.04432181689209243,0.003302286198137172,11810,318
2020,3_Years,Linear,Deep,0.6058631921824105,0.047187143319031996,0.003302286198137172,11810,318
2020,3_Years,MLP,Deep,0.5857269766064555,0.043949410592387966,0.003302286198137172,11810,318
2021,1_Year,CatBoost,Tree,0.5961109734951697,0.0688671042054019,0.004040237467018469,12128,378
