Test_Year,Target,Threshold,N_Train,N_Train_Treated,N_Test,N_Test_Treated,OOT_Mean_CATE,OOT_R_Scorer
2019,Binary_Withdrawal,0.35000000000000003,2534,6.0,131,1.0,-0.17507813208061151,0.03546559824261063
2019,Binary_Denial,0.35000000000000003,2534,6.0,131,1.0,0.00795979031330465,0.023654722948312716
2019,Binary_Upzone,0.4,2534,5.0,131,0.0,-0.033077572044910054,
2019,Continuous_Attrition,0.4,2534,5.0,131,0.0,1.3616555992561565,
2019,Continuous_Time_Delay,0.4,2534,5.0,131,0.0,120.70127219268409,
2019,Binary_Withdrawal,0.4,2534,5.0,131,0.0,0.05239107405681972,
2019,Binary_Denial,0.4,2534,5.0,131,0.0,0.07917712176829038,
2020,Binary_Upzone,0.001,2665,85.0,139,10.0,-0.08030459446101369,0.05316673683989545
2020,Continuous_Attrition,0.001,2665,85.0,139,10.0,-1.5617825180903784,202.11359120633205
2020,Continuous_Time_Delay,0.001,2665,85.0,139,10.0,-100.38477703248148,156470.33126051023
2020,Binary_Withdrawal,0.001,2665,85.0,139,10.0,0.10392458247770435,0.07546010107479177
2020,Binary_Denial,0.001,2665,85.0,139,10.0,0.0833851303173956,0.016830859685906002
2020,Binary_Upzone,0.05,2665,49.0,139,3.0,0.005483405166625861,0.0616774763038605
2020,Continuous_Attrition,0.05,2665,49.0,139,3.0,-2.413574492834799,236.32310927667376
2020,Continuous_Time_Delay,0.05,2665,49.0,139,3.0,104.16258738011038,160303.64077277482
2020,Binary_Withdrawal,0.05,2665,49.0,139,3.0,0.0027175917204429268,0.07341587066458388
2020,Binary_Denial,0.05,2665,49.0,139,3.0,0.11127617587062479,0.015563602672720089
2020,Binary_Upzone,0.1,2665,34.0,139,1.0,0.057398403509728795,0.05302314447687508
2020,Continuous_Attrition,0.1,2665,34.0,139,1.0,-0.9544628311931401,160.2234648891426
2020,Continuous_Time_Delay,0.1,2665,34.0,139,1.0,167.95535025272744,154566.88031847915
2020,Binary_Withdrawal,0.1,2665,34.0,139,1.0,0.05968671180088006,0.0789403691735824
2020,Binary_Denial,0.1,2665,34.0,139,1.0,0.1747763392897398,0.01449944434848645
2020,Binary_Upzone,0.15000000000000002,2665,23.0,139,0.0,-0.004218602031717316,
2020,Continuous_Attrition,0.15000000000000002,2665,23.0,139,0.0,-1.6520949015033788,
2020,Continuous_Time_Delay,0.15000000000000002,2665,23.0,139,0.0,26.59633951664773,
2020,Binary_Withdrawal,0.15000000000000002,2665,23.0,139,0.0,-0.04641211286676231,
2020,Binary_Denial,0.15000000000000002,2665,23.0,139,0.0,0.2579551890747,
2020,Binary_Upzone,0.2,2665,15.0,139,0.0,-0.012005232132772574,
2020,Continuous_Attrition,0.2,2665,15.0,139,0.0,-2.5708309319709013,
2020,Continuous_Time_Delay,0.2,2665,15.0,139,0.0,132.4098684724606,
2020,Binary_Withdrawal,0.2,2665,15.0,139,0.0,0.1271732380964052,
2020,Binary_Denial,0.2,2665,15.0,139,0.0,0.10202065276834454,
2020,Binary_Upzone,0.25,2665,11.0,139,0.0,-0.012780433104651552,
2020,Continuous_Attrition,0.25,2665,11.0,139,0.0,-1.178108670725842,
2020,Continuous_Time_Delay,0.25,2665,11.0,139,0.0,283.52319711833803,
2020,Binary_Withdrawal,0.25,2665,11.0,139,0.0,0.008260391404910191,
2020,Binary_Denial,0.25,2665,11.0,139,0.0,0.10993189430597929,
2020,Binary_Upzone,0.3,2665,10.0,139,0.0,0.006042258706753479,
2020,Continuous_Attrition,0.3,2665,10.0,139,0.0,-2.953110471229984,
2020,Continuous_Time_Delay,0.3,2665,10.0,139,0.0,388.6636839310246,
2020,Binary_Withdrawal,0.3,2665,10.0,139,0.0,0.013782926719821498,
2020,Binary_Denial,0.3,2665,10.0,139,0.0,0.013888206215340867,
2020,Binary_Upzone,0.35000000000000003,2665,7.0,139,0.0,0.12960507536107554,
2020,Continuous_Attrition,0.35000000000000003,2665,7.0,139,0.0,0.7345426774197973,
2020,Continuous_Time_Delay,0.35000000000000003,2665,7.0,139,0.0,327.68023070456917,
2020,Binary_Withdrawal,0.35000000000000003,2665,7.0,139,0.0,0.10381613667897623,
2020,Binary_Denial,0.35000000000000003,2665,7.0,139,0.0,0.12483289387517704,
2020,Binary_Upzone,0.4,2665,5.0,139,0.0,-0.1114062139696119,
2020,Continuous_Attrition,0.4,2665,5.0,139,0.0,0.6167530971869064,
