,Anch2018_CatBoost_YetiRank_Depth6_Base,Anch2018_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2018_CatBoost_YetiRank_Depth10_Base,Anch2018_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2019_CatBoost_YetiRank_Depth6_Base,Anch2019_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2019_CatBoost_YetiRank_Depth10_Base,Anch2019_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2020_CatBoost_YetiRank_Depth6_Base,Anch2020_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2020_CatBoost_YetiRank_Depth10_Base,Anch2020_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2021_CatBoost_YetiRank_Depth6_Base,Anch2021_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2021_CatBoost_YetiRank_Depth10_Base,Anch2021_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2022_CatBoost_YetiRank_Depth6_Base,Anch2022_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2022_CatBoost_YetiRank_Depth10_Base,Anch2022_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2023_CatBoost_YetiRank_Depth6_Base,Anch2023_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2023_CatBoost_YetiRank_Depth10_Base,Anch2023_CatBoost_YetiRank_Depth10_Meta_Recursive
lui_matched,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021771515153556527,0.0,0.0,0.0,0.0,0.0,0.0,0.03768927703769344,0.0,0.0,0.0,0.0,0.0,0.10533941963442761,0.005853522532833667,0.0,0.0038729976655696883
council_district_y,0.02603884569993155,0.17425669356014964,0.11078422186545174,0.0701525805062862,0.0,0.32731612987690273,0.07949471921200432,0.06861142297625351,0.0,0.10992435591176766,0.0,0.10064044867475275,0.0,0.11781644303423963,0.0,0.04649772620677791,0.0,0.02285999209910672,0.0491867823932707,0.059224123172086154,0.0,0.37758357093867073,0.04813982022420126,0.13348265069609372
nearby_GEOID,0.0,0.4035757707466909,0.017535708579055637,0.28766604750161595,0.0392656520155875,0.40771938577613825,0.04403692446937967,0.2281781753615884,0.0,0.48456851400913653,0.0,0.3267802745194408,0.0,0.5840064036309447,0.0,0.43229243766716746,0.0,0.4610886575932392,0.0,0.4003993332945807,0.0,0.29321787870590404,0.0,0.19609430278653786
zoning_case_GEOID,0.0,0.11884535085742723,0.05692087524990163,0.09356148292012338,0.0,0.24834484146387656,0.017394331379111054,0.16374248477870043,0.0,0.1731158102308944,0.0,0.09434076427200057,0.0,0.041845762325809235,0.0,0.029797907469226927,0.0,0.06695837927994402,0.0,0.05813592823732128,0.0,0.20040926322167657,0.0,0.088073823899115
acs_total_population,0.028215786908059984,0.026964698610144725,0.0,0.02108473267251571,0.08327076737485918,0.15707347172619185,0.0,0.08591123635139307,0.0,0.08490534757965659,0.0,0.05817743126520224,0.13720637112099193,0.03527968369703123,0.0,0.025734211065038873,0.0,0.047178918642085656,0.047989096588415235,0.06495711778542292,0.09480657201852481,0.06299829539045317,0.0,0.04196378137711211
acs_median_age,0.0,0.11945449039317615,0.026388390294014026,0.09184867460850409,0.0,0.09360367454637869,0.0,0.07573335795345669,0.0,0.0572901074083329,0.0,0.0363869691685668,0.022579389023195326,0.1311085228047487,0.012561858249426284,0.035895351696623126,0.04390599681732779,0.05366530671159023,0.1289674579874147,0.09413871533832908,0.29624065670542665,0.1406483397515409,0.3425563469337642,0.07423217431032175
acs_race_white,0.20510334516098627,0.021638651212379248,0.03401202779451475,0.017130672525030657,0.025105567679378046,0.06447342754118264,0.0,0.03803459161175971,0.03808714152775494,0.025918131768875842,0.0,0.01572220745039632,0.0321817250295369,0.04744912985055901,0.01765138963194287,0.03521553613443963,0.14165927901179579,0.016698929176610016,0.017776087106031454,0.014732682813764324,0.09588637725366861,0.01617011512778383,0.0,0.010979800052554608
acs_race_black,0.0,0.014425767474919504,0.0,0.011420448350020438,0.0,0.05699344565975688,0.023079860953811322,0.0394343047066767,0.0,0.06478708049977956,0.0,0.06572617753981355,0.2542263863229694,0.12441144073740645,0.0,0.07516698575079438,0.0,0.05155572197370227,0.0,0.09315169901314178,0.0,0.09668730488102871,0.0231940152691197,0.06437454215652554
acs_race_asian,0.0,0.07401567371429177,0.0,0.058858405777627354,0.0,0.08374871857372526,0.0,0.05821219534903502,0.0,0.0381934049388886,0.0,0.025244661330465053,0.0,0.05169087078199476,0.0,0.03589155245439491,0.0,0.022697329525602775,0.03546249357758918,0.020451296117740457,0.1401876570879445,0.061566169684026714,0.0,0.0411365561631074
acs_race_hispanic,0.13611295422825676,0.0075473453587771005,0.0,0.0070246561101006645,0.06182509769189148,0.06039678418655563,0.019552032296413085,0.03474901151764019,0.0,0.03956099036773892,0.0,0.022908642905477762,0.038640738315180986,0.034499614348660876,0.014861750565448018,0.029799807090341038,0.11242872016295978,0.09937717048111917,0.0,0.03522272697646076,0.0,0.0117903915370859,0.03261093558581316,0.03666789248923075
acs_median_household_income,0.07096457209328123,0.0508246477835356,0.021943142536301707,0.11954135418501396,0.13426731760672989,0.09458236912548809,0.10117895005940253,0.02582786115764044,0.06608106891426006,0.16279601937258412,0.16970179146616485,0.07322873023029319,0.034048690487498,0.044436043682675334,0.21213806268603197,0.037249283957647775,0.023267687769385727,0.05188104712071014,0.0,0.04423679648624895,0.0,0.08927663693464076,0.0057381825569450436,0.05911022246740031
acs_poverty_count,0.0,0.009434181698471374,0.0,0.008780820137625833,0.01987211089433413,0.12206061672374643,0.0,0.07887595299059585,0.0,0.04195014040702196,0.0,0.026050108673963207,0.0,0.038965647987687486,0.021486003525732662,0.05976586164538895,0.13172914319278553,0.10702805812192863,0.014981663284113154,0.06276874263865473,0.0725552169965791,0.0353711746112577,0.06903375326765925,0.040516097216085595
acs_median_home_value,0.02662250459026172,0.06897742765027527,0.0,0.01229314819267616,0.0,0.09122870045515104,0.0,0.08625062060878044,0.1602898331309358,0.06615209760326336,0.01941301680604737,0.023132279067246214,0.04814210642486462,0.03874135528009663,0.02012138455066614,0.08036268344323357,0.13084397071518272,0.032264249056355714,0.0,0.02624740551162855,0.0,0.019076039776346025,0.0,0.012822282750414322
acs_owner_occupied_units,0.2165050614985123,0.4660884875766639,0.002147949975144957,0.15055130640841796,0.18389913797347246,0.29319074467008444,0.006606930410376785,0.12207464811843517,0.6835270456608257,0.17053472735467679,0.0,0.10286901669769279,0.6669746194010077,0.25007943600125343,0.04461854394543044,0.11513173271494788,0.39300343136110405,0.07944316769844136,0.017399752482307906,0.06718874579206544,0.23447922770787832,0.025054582016307544,0.0006772778585897581,0.017259377225534812
acs_renter_occupied_units,0.011223983244024287,0.0,0.0,0.0,0.021932014913693978,0.07470621549818224,0.0,0.03144874426903575,0.09024164576672325,0.16688659545704232,0.0,0.011014900071304097,0.1595094727265584,0.03303652428030361,0.030383096548581262,0.005417628665212705,0.19444481322739057,0.19890451188986427,0.055292161420179654,0.06697943655050514,0.24913076764809128,0.08507494654879331,0.05123126649281593,0.015680022932129018
acs_median_gross_rent,0.0,0.0226420360763313,0.0,0.021073968330301993,0.0,0.07933311567907299,0.013270038879182891,0.016906710797640688,0.0,0.12930001813964895,0.08439380043874906,0.06154701283097451,0.0,0.10798129254274184,0.0,0.03182975567132096,0.0,0.02285999209910672,3.8056327281336604e-05,0.09356212443887155,0.0,0.023455763367043955,0.0,0.015680022932129018
