CASE_NUMBER,has_transcribed_opposition,prob_frame_traffic,prob_frame_infrastructure,prob_frame_displacement,prob_frame_neighborhood,prob_frame_procedural
C14-2012-0041,0,0.5000365391371573,0.5102188155654539,0.38000082294351917,0.4227702703565225,0.43434760995873095
C14-2016-0074,0,0.5002010701018058,0.5124779003625892,0.4269802660110334,0.4669935230873732,0.5257540226079446
C14-2008-0155,0,0.5600653622753173,0.5304399053870135,0.451200535646634,0.4114306886039578,0.5052427307343088
C14-2012-0066,0,0.44159988922154125,0.5103064833421206,0.47549650398067056,0.4968109940943694,0.3829340028910876
C14-2015-0061,0,0.45207234353156245,0.4524027581800692,0.5234393902361743,0.2958626773923752,0.24027790546110722
C14-2017-0066,0,0.4112806981129572,0.4056481824457997,0.515750968521188,0.5021019713894107,0.37072387495907083
NPA-2018-0016.02,0,0.47539725998548327,0.40530126707930186,0.39646562351634146,0.40096671808550993,0.356866860793342
C14-2011-0051,0,0.505325327256381,0.56755109942259,0.4130657761234167,0.4577535531783155,0.46470799994173245
C14-2017-0111,0,0.48366695626618494,0.48305236533766427,0.4177231256647727,0.4280370362504408,0.4260714847947766
C14-2010-0160,0,0.5353674056464096,0.5077076329563643,0.43757949297207144,0.4140125045576788,0.4822440093805859
C14-2010-0174,0,0.504300502543587,0.4497603626548124,0.4699569807419601,0.434966570133949,0.42626654644663653
C14-2016-0096,0,0.40497049578078215,0.4664267624965573,0.5210893360939428,0.6188877837696118,0.3783682342259264
C14-2010-0167,0,0.5355857678591608,0.5076185433030928,0.4377932741880336,0.4140299941631772,0.4822421630011168
C14-2013-0023,0,0.5546294580076206,0.5727511959954092,0.4663925667129694,0.45753536545013784,0.5413252621842156
NPA-2017-0005.03,0,0.3525842974908152,0.46184618616369033,0.4369961691702804,0.5415351934077367,0.3222030836901619
C14-2014-0176,0,0.38146558702809613,0.37470629173471104,0.39750471944419175,0.46024732893046566,0.39619957098200076
C14-2018-0060,0,0.48637769984397,0.4829338459251179,0.44272359414744233,0.53252105421142,0.3912983836951087
NPA-2010-0016.01,0,0.48857574781461455,0.48518792843103575,0.521230563428746,0.27837876398811584,0.25155498993517345
NPA-2013-0025.04,0,0.5251152621759827,0.5359433052040241,0.4387214326964342,0.4263241252805439,0.5414728317210744
C14-2015-0071,0,0.5140081086439462,0.5312918669433463,0.5122272271310552,0.48309913458470455,0.4627164191306686
C14-2008-0220,0,0.48930666358550373,0.4855965170855929,0.5217678031601097,0.2789937317259801,0.25259128847152384
C14-2014-0172,0,0.5002861434264371,0.566434775923735,0.4328616574947177,0.4446050371747902,0.5083954070697823
C14-2015-0154,0,0.4874756967838514,0.4795099762139572,0.5271970966737061,0.28630115455881,0.24518471585475035
C14-2010-0206,0,0.5048872921677319,0.5672561446763895,0.4137186144193818,0.4573972124841984,0.4649545473823196
C14-2017-0028,0,0.41923391206472965,0.3814783823524849,0.4298574447913154,0.4624804981930473,0.3920891757551982
C14-2014-0072,0,0.5408551098268141,0.5390659149592818,0.48317915654093047,0.452122384908358,0.45040591843222877
NPA-2014-0009.01,0,0.30332851629835517,0.3522039198464208,0.6679186818974038,0.6191142823841799,0.30034314151651736
C14-2013-0041,0,0.5546236671321856,0.5728516458692687,0.4662740070809236,0.45742619963435815,0.5413784767166218
C14-2019-0097,0,0.4597448957873707,0.5095492819671955,0.44839407294611755,0.5563181378442215,0.3914476025529186
C14-2014-0121,0,0.5417265572713038,0.5388554817051371,0.4832149960979841,0.45186461447828635,0.4502841358181607
C14-2018-0138,0,0.4451055735338769,0.43611696187778926,0.38001300904257834,0.4390754654801895,0.3669041660390322
C14-2014-0184,0,0.5612697883069812,0.6086243445710443,0.4371848050355831,0.46709537553093095,0.5334126915999686
NPA-2011-0015.01,0,0.5147090193364171,0.5059806811100895,0.42942907264525204,0.41538473849551166,0.4750060014221227
C14-2011-0073,0,0.5183409120401481,0.6176115978082589,0.5016527884443556,0.48295652701298025,0.5054450559711308
C14-2015-0047,0,0.48440982570804014,0.49672229010552266,0.5183598801006997,0.27802083460957017,0.247856868184369
C14-2013-0013,0,0.5289863905459142,0.5464111141236164,0.44146099209613987,0.4253325306164711,0.5559807264421261
C14-2014-0038,0,0.5672145263609151,0.5833651185021143,0.4109884569294939,0.4122256579577587,0.4847186357346488
C14-2009-0071,0,0.3678603701950198,0.43539423290855545,0.45692683421790925,0.5466503989023195,0.41168421256989646
C14-2012-0052,0,0.45143109422670896,0.5227337112007404,0.4006978701781291,0.35879502820065945,0.46678169907223016
C14-2019-0139,0,0.4363988255793407,0.36989511459382607,0.41631413761972896,0.4093463619690845,0.32984025240491627
C14-2010-0166,0,0.460531677819386,0.4480316744213124,0.5176837447763823,0.2752822847969724,0.2296512478206828
NPA-2013-0010.01,0,0.49776755845262033,0.5752358223022703,0.5055663005096008,0.5427723443399926,0.48358122413411436
C14-2016-0008,0,0.44988856246921205,0.4502757410397088,0.5171701953022865,0.29773176950113095,0.21645489339507706
C14-2017-0151,0,0.4695214784655272,0.4029874236209857,0.38529464566204047,0.4507574329885037,0.3849025279888699
C14-2012-0147,0,0.44831543321907313,0.38571613754538414,0.38031758936303384,0.3736788220390505,0.4319919395148794
C14-2013-0093,0,0.5127738571656363,0.5313430961293706,0.47111442754329813,0.4325509872139949,0.5101646820130681
C14-2012-0083,0,0.49491161972451536,0.42410674286461764,0.3629348770085016,0.37505929156337964,0.4001963481468561
C14-2019-0048,0,0.4515052878364515,0.44428789292749093,0.5038489444991009,0.42485583965226226,0.33804937063257856
C14-2014-0076,0,0.5018933712411965,0.5125665725583877,0.5273241005851049,0.29344945247553916,0.2623651433442893
C14-2015-0119,0,0.4893231072665233,0.5244180898406648,0.43779662163557226,0.4898773590054952,0.47357957025260383
C14-2012-0117,0,0.5154460607364726,0.5724238553847996,0.4296614975946738,0.37922239911198496,0.5303921838177533
C814-2017-0001,0,0.34379371097655514,0.501262052763024,0.476914208683806,0.6388199555014018,0.3527658827161449
C14-2014-0077,0,0.5367083241778317,0.6385350003003284,0.4251691902339052,0.4230516421153525,0.5087034078836716
C14H-2010-0033,0,0.34083519658623757,0.38363618866369653,0.48690703003488406,0.5360337799732726,0.35909558228583044
C14-2018-0065,0,0.4440014132782671,0.439337271793405,0.542238021181604,0.28842826678904543,0.225314951859289
C14-2017-0012,0,0.4488066697788384,0.45418885424838024,0.524803541866784,0.28962403414807153,0.22646003296601364
C14-2018-0040,0,0.4968563885521894,0.45353498012174925,0.5132654957435862,0.291109559423367,0.22789182500845293
C14-2017-0076,0,0.3809037992688517,0.38213522052405313,0.4156940040344275,0.46143792856970933,0.4020557952583672
NPA-2014-0017.01,0,0.38833256675925154,0.4327591473965838,0.4044024553493611,0.4656290486660039,0.3701490091701657
C14-2014-0096,0,0.5613214327853513,0.6087139385160086,0.4372670143179431,0.46711773973188203,0.5335321695391662
C14-2008-0242,0,0.37988021341153466,0.5077404899826365,0.47950161720528617,0.5698855732525219,0.3721979170522131
C14-2011-0132,0,0.42688968512166425,0.4254493652971285,0.3712140517332791,0.3757098712022796,0.4658884654795059
C14-2016-0134,0,0.39240428195005234,0.4294043232044162,0.4512608965784969,0.4815552033371806,0.3738318679581072
C14-2015-0104,0,0.4887939820709293,0.4814958038130435,0.5250617733025795,0.28649928125368435,0.24682896789005496
C14H-2016-0120,0,0.4394844369146147,0.4336823075214215,0.3813755233394284,0.4515155060911848,0.45392515039906567
C14-2014-0153,0,0.4495552625418167,0.4741373046010737,0.535775554314829,0.30611339393815956,0.2370804913197797
C14H-2010-0002,0,0.44527843455523036,0.44159340086068644,0.5353132826091991,0.28669388733593726,0.2165260698118821
C14-2017-0044,0,0.4916217012539231,0.4630105518542583,0.5240178197984409,0.3000984873795854,0.23907467044063072
C14-2017-0095,0,0.3942671108275847,0.3581211581281042,0.377038619463827,0.4692908710218387,0.3820041697456514
C14-2019-0029,0,0.6092311367627743,0.544556027521374,0.6155195824072954,0.5870878880158026,0.3441032906379199
NPA-2015-0009.01,0,0.5007066022499332,0.4792047541675273,0.47364281879293635,0.48803670150003997,0.44018781383143407
C14-2017-0050,0,0.4636727114472894,0.45380107575374956,0.5076198365886749,0.2871857123524378,0.22291943003575013
C814-90-0003.17,0,0.5014787858479616,0.5115218844165806,0.3813073764000709,0.42394281510667864,0.4335446328060274
C14-2016-0115,0,0.47997625465887983,0.5232322004257043,0.4706604919481297,0.5574311140870974,0.4149829621542747
C14-2017-0085,0,0.3334065503293756,0.3582914144575873,0.6512093598662759,0.6131774959327648,0.30969253937524743
C14-2019-0020,0,0.47827693111041125,0.45390824788315837,0.41048160013531415,0.4474016715855762,0.4505070165405845
C14-2015-0118,0,0.4586044658293666,0.4678719537204918,0.524816996485752,0.2964934556877022,0.231900520818753
C14H-1999-0018,0,0.4321870529680851,0.442960450065757,0.5274733384320587,0.2976812662108577,0.21907149031927844
C14-2012-0119,0,0.5153496142667334,0.5722697658776819,0.4296087718818864,0.3794097173290324,0.5305705529754046
C14-2016-0123,0,0.44008291508002734,0.4341813361703333,0.3817868759462681,0.45178773410483775,0.4539956927323141
C14-2019-0085,0,0.485379000790958,0.40585062692654483,0.4262333509477181,0.4627100548631189,0.46103335609437374
C14-2012-0086,0,0.5062182834115464,0.503318963649495,0.4313696351973315,0.4176503058238949,0.5192751843104532
C14-2010-0163,0,0.40686341384763014,0.40281085745309897,0.417548230215456,0.45347829557834085,0.4027988501797925
C14-2011-0121,0,0.4965859361753656,0.5820065195141806,0.45884074525695234,0.4955339512607191,0.5000300490831425
C14-2013-0110,0,0.4658643132211298,0.4532731212776946,0.4066228724775342,0.4464087481641647,0.4734894853663602
C14-2018-0077,0,0.49984675118617805,0.39026600431280745,0.41200700757764014,0.41940316285308743,0.3931428701043238
C14-2014-0009,0,0.43005409825240615,0.44784834552189445,0.5126107478294929,0.31712165387180297,0.23173698682001778
NPA-2014-0020.01,0,0.5142341822971229,0.6534802006236649,0.4897726796664597,0.5777634958350627,0.4824695230587696
C14-2014-0041,0,0.5989636222195728,0.6043844822937577,0.4462071676443177,0.43614722813590656,0.4930342340904606
C14-2016-0136,0,0.44967261616233994,0.40643205595008214,0.41818039968311477,0.445698266737559,0.41952154955281523
C14-2016-0058,0,0.5928797169027382,0.5885581705275399,0.5433173934877975,0.5466236419684541,0.6180265340963422
C14-2011-0093,0,0.5155593727910004,0.5235361356075565,0.4067611819876294,0.3869431366878001,0.45321433362890134
C14-2017-0019,0,0.4112717743128305,0.40577798130750625,0.41865898979607047,0.4202039947757546,0.3679870687997554
C14-2013-0133,0,0.5357481550337108,0.5234909482064449,0.4491200935178087,0.427200349206314,0.5431493375263126
C814-2008-0087,0,0.35219000375056253,0.41635598152168,0.4037998775434335,0.49178585541137515,0.34300110078086987
NPA-2016-0005.03,0,0.4396144492710797,0.43365828395388417,0.3813944397979966,0.4516117980702226,0.45331316252720244
C14-04-0181.SH,0,0.48949361244259043,0.498385475179114,0.5124009511258731,0.28164153926623126,0.2614957935106893
C14-2013-0141,0,0.5360178301853045,0.523683675999182,0.4492783632657396,0.4272953741779784,0.5433854501256968
C14-2019-0123,0,0.5123251949513472,0.4813892493983464,0.47025487401656924,0.4954989819574196,0.39105958003042307
C14-2017-0009,0,0.42436869288958295,0.4806810912008083,0.5048050680904639,0.5762530649464901,0.3786909912551268
C14-2017-0140,0,0.4784162857690712,0.38282370723255305,0.3971585811224616,0.46733721438612774,0.41614743978783536
C14-2016-0117,0,0.4808164824287554,0.4727058948891781,0.4371949744656728,0.47352537695285685,0.43295694848705163
C14-2016-0011,0,0.49624010277085295,0.5966635791737775,0.40337406315622587,0.4333026563045707,0.47516607900226765
NPA-2010-0012.01,0,0.5103077367933045,0.5261412093042112,0.4191282793084608,0.41914282373829664,0.5071124038799245
C14-2011-0169,0,0.5110769321740648,0.5074355623187539,0.38191786308528414,0.39048155625560316,0.46573621516579095
C14-2011-0082,0,0.47910036446754434,0.5959251160889956,0.4744296525753433,0.5517591232383066,0.43731928346003485
C14-2015-0013,0,0.5420321292866463,0.49531778417389394,0.43001770534606226,0.4346144220554594,0.5121816858025502
C14-2015-0006,0,0.5423328276805675,0.4950170284794362,0.43023983258271303,0.43454102570885894,0.5123559297582093
C14H-2018-0013,0,0.38996768146427196,0.37881152522708117,0.41809630318653895,0.4654035811316568,0.31939272080442005
NPA-2012-0025.01,0,0.39667835386796824,0.36803540183377453,0.40705955440555996,0.46626857736853206,0.44189554642425927
C14-2010-0197,0,0.4863556801926163,0.4808400273166027,0.5059379965543709,0.2740693873710915,0.2522761484565657
NPA-2015-0015.03,0,0.5927519740598693,0.5882107589638095,0.5430008625424404,0.546159719599139,0.6180309795709127
C14-2012-0018,0,0.4415580624287881,0.5102681548214564,0.4754774664470988,0.4968049279511835,0.38292199797462034
C14-2013-0060,0,0.4544480785937814,0.4450240323458645,0.4569485565849575,0.4845043067088826,0.439711086043022
NPA-2012-0018.01,0,0.48904566874103905,0.49787026830722036,0.5120775238399429,0.28150152545673957,0.2615925677913915
C14-2010-0134,0,0.5033549652004723,0.4502524834152115,0.47004079563736617,0.4350422232300598,0.42650416513047945
C14-2013-0092,0,0.538166481995886,0.5890055033817673,0.4887037205846045,0.49529174314230395,0.5632499198741474
C14-2011-0091,0,0.5740907295602378,0.5581499616606892,0.5013684071878036,0.4375019686730529,0.5105660561461633
C14-2013-0107,0,0.349411725595119,0.4542391912545136,0.4418376209422104,0.5939833987676227,0.401428185331075
C14-2017-0081,0,0.3333791252590977,0.35828009978850944,0.6511811178719089,0.6131344701765549,0.30960138707577645
C14-2014-0006,0,0.521405082274311,0.5018187968664154,0.4055686791236132,0.4322648647802244,0.44582607118866857
C14-2011-0115,0,0.5567573308146443,0.5152975707318006,0.41149039028955,0.38823658652710225,0.48323937254026295
C14-2015-0021,0,0.5422691849021547,0.49501317741904827,0.4303291020873547,0.43463106004265595,0.5125517731929204
C14-2017-0084,0,0.47835564521901275,0.3829261443333014,0.39701011092855076,0.4672495212366409,0.4158808994761004
C14-2011-0101,0,0.49267973193850156,0.5971645578583215,0.4706334199753974,0.5555699892599713,0.4811970022549255
C14-2018-0081,0,0.4564163888194085,0.3953892665787791,0.431170452132981,0.45747413718598234,0.41119564105630774
C14-2011-0149.SH,0,0.5462296521173117,0.4798124093271699,0.3865008765263862,0.392043869330974,0.36686238554107303
C14-2010-0044,0,0.5592668101086122,0.5302027296354228,0.450812798227315,0.41023001805296466,0.5038043872203402
C14-2019-0158,0,0.43647056709480825,0.3699329370418738,0.4164119120662927,0.40933968621705885,0.3298718172201716
C14-2012-0046,0,0.5638320460633118,0.5385390415583973,0.4447276693123402,0.4256204096047611,0.5479606182242306
NPA-2019-0010.01,0,0.48514096070322593,0.4055319459207742,0.42598979610532894,0.4625636556773451,0.4605378025999463
C14-2019-0008,0,0.47869620112733385,0.4537276509327275,0.41040093127104893,0.44731216593696144,0.45049996537656944
C14-2011-0165,0,0.5024918620075302,0.5124401863489711,0.38036535706439434,0.42293189259645414,0.43263467354724083
C14-2016-0031,0,0.5929081483562186,0.588804833017627,0.5432981221253724,0.5467675966283695,0.6180509083577899
C14-2011-0110,0,0.3944387488788088,0.413899810464462,0.4048400960945034,0.4433303977261839,0.38031397376554993
C14-2012-0001,0,0.4479880610689611,0.513280517632121,0.46572435211197366,0.48691173936064736,0.39833470782871483
C14-2008-0224,0,0.44378795973724716,0.4594398539338103,0.5262485390607499,0.2987785612051783,0.2268796656477166
C14-2018-0041,0,0.4984696209533279,0.4548840904179242,0.5126355262119988,0.291239354656382,0.22866434564421942
C14-2018-0023,0,0.5218155324826522,0.4435512190138643,0.4882405917588088,0.4699213814656134,0.4566134127822643
C14-2010-0140,0,0.47816480067200035,0.4180419692273168,0.3839746518369311,0.3371143808224316,0.3604690025424249
NPA-2017-0016.06,0,0.4381439446316515,0.40053612712616443,0.45283985584947894,0.31348352632893645,0.31458254245226247
NPA-2018-0005.01,0,0.4901275857708968,0.40180611966413876,0.4252537296698237,0.4311128091481291,0.36246685478978646
C14-2012-0146.SH,0,0.44834964808464184,0.38565933150351145,0.38045974867427773,0.373617124935197,0.4321054003736583
C14-2011-0116,0,0.40550243261582564,0.4178237182753385,0.46319216403768915,0.4898237002107777,0.32809339473965726
C14H-2010-0039,1,0.37148374538577145,0.3421454909947653,0.4242257779493602,0.43121126952885114,0.3042446488495893
C14-2012-0140,0,0.5186808400972007,0.5986062768944013,0.3970765423093311,0.41006617948377044,0.5452346454182524
C14-2012-0102,0,0.34292432267520107,0.3483459788600062,0.39557303315932274,0.4661881438353781,0.4057468468612853
C14-2016-0003,0,0.5073143633826825,0.511130938085623,0.5244458833343413,0.30186300185823334,0.27920086836840013
C14H-2019-0063,0,0.6048853366655885,0.5456704147064148,0.6210921901314576,0.5921447668427511,0.34410429997219893
C14-2011-0092,0,0.5158025611583924,0.5235285359736207,0.4068081082375916,0.38683942119330156,0.45321295201437833
NPA-2019-0012.02,0,0.5120276331355674,0.4810136447458487,0.4701859989747745,0.49540424609547545,0.39090281473055144
NPA-2015-0016.01,0,0.4649927613422556,0.476838792290455,0.5233125699352621,0.2853000877893696,0.23991135859549545
C14-2012-0023,0,0.40277589567151145,0.361678591170613,0.4245246170191648,0.4263859506883539,0.3485730728855958
C14-2010-0081,0,0.5596053686676938,0.5301099657810396,0.4510274430650231,0.41040910066247027,0.5037768985174392
C14-2017-0137,0,0.46927907347188036,0.4030152326837763,0.3848728058704441,0.45036160947990994,0.38471931413208255
C14-2011-0050,0,0.492820418972937,0.5972594715183065,0.47068304978289704,0.5556438343872193,0.481376583344381
C14-2017-0096,0,0.4693300509223267,0.40297271278574537,0.384915193080425,0.4504960301398075,0.38483700023916373
C14-2010-0107,0,0.4690740278356333,0.5231009304700333,0.6208965813576303,0.4806043144514281,0.452129599888727
C14-2016-0111,0,0.47556574491173087,0.4236712313935642,0.41621258891767926,0.45726720124811127,0.38576660781523253
NPA-2010-0002.01,0,0.4317613295731492,0.4150906709992834,0.45203874144246503,0.4600090984102592,0.41992040412933423
NPA-2015-0005.01,0,0.5138642333630786,0.5311651727692128,0.5121061497215299,0.4830403811237089,0.46245684514631635
C814-88-0001.10,0,0.5386244277202621,0.5752023364794097,0.4840010700691681,0.4752263780764753,0.5603265319583417
C14-2010-0034,0,0.5865524179633674,0.4913893095757392,0.42425379808614877,0.3944598359647268,0.5258105387008248
C14-2018-0053,0,0.502792130396335,0.46581690648401464,0.5115996004130833,0.29121473570643275,0.24601144771805222
C14-2015-0111,0,0.580356974433029,0.5921509619961735,0.5690520192876665,0.5482280142933137,0.4325635150409511
C14-2016-0116,0,0.4764169854549354,0.47395770225479256,0.4346672382945687,0.4728668719298827,0.43369899505743176
C14-2017-0149,0,0.49602441364802535,0.45508200524207937,0.5128999167632946,0.2922134412515154,0.22786121814640267
C14-2018-0147,0,0.46431838976229617,0.419605750144461,0.4245614532326624,0.47848246054454674,0.3838400398762553
NPA-2014-0027.01,0,0.5326922412902029,0.51206754316152,0.4149101482858399,0.40354229234115047,0.484846615864779
C14-2014-0034,0,0.5366104678988763,0.6384886132248989,0.42504118309030997,0.4229536741552493,0.5087911447591721
C14-2010-0102,0,0.43915506753216665,0.512293891534611,0.3631477593221017,0.33989694521020514,0.4649702915925586
C14-2018-0083,0,0.45621799817118774,0.3956676450969825,0.43136156956866356,0.45738411339571344,0.4112382047686995
C14-2017-0148,0,0.4134145210730664,0.4303139464451479,0.4826794169089607,0.4695597450862618,0.3334164250978714
NPA-2014-0016.01,0,0.4680603523278817,0.4521731918439313,0.3806844535133253,0.4348961556439355,0.41896641851355254
C14-2018-0024,0,0.48654290213927887,0.4830721111981457,0.4429668277634045,0.5325823007420148,0.3918062851687057
C14-2013-0038,0,0.5212779021258134,0.5120346499596892,0.5288679655818049,0.27860745871372883,0.2915086675788791
C14-2016-0125,0,0.37458758239724826,0.35813344862581414,0.3880052962895823,0.44488442457777266,0.39852045895278393
C14-2019-0028,0,0.6103412041752685,0.5441746319274022,0.6096148486662007,0.5840330142979997,0.3434298805620011
C14-2018-0126,0,0.5298239681474053,0.4403571006411692,0.4374762362617,0.44153385805969114,0.36714969685924775
NPA-2016-0002.01,0,0.42575921437225017,0.48368437477582366,0.5060623227101722,0.5771878389498277,0.3800431887127845
C14-2016-0086,0,0.4354762799240257,0.5442194777772877,0.4739008156638167,0.6004204896136601,0.4506278809485611
C14-2015-0114,0,0.435588195848369,0.5440797428704283,0.4738152818674312,0.600204160892163,0.4508713719100341
C14-2009-0168,0,0.4240766998861684,0.4821138541066757,0.5054951113955304,0.5165061780419612,0.38045231315549816
C14-2019-0041,0,0.4399050248161348,0.45290354200191874,0.5284580656285902,0.2973317466173557,0.2179188867360322
C14-2016-0022,0,0.5074422794039055,0.5110286217169732,0.5244228499934833,0.30186624235117926,0.27917134124508236
C14-2017-0053,0,0.45491323032145636,0.4079385498866856,0.3934038875784425,0.5514239919488996,0.41769625348006933
NPA-2019-0027.01,0,0.4056096126137044,0.4753147695107606,0.5004858527252416,0.5488181539014607,0.3692715479149187
C14-2014-0088,0,0.5206491483790379,0.5214449716577243,0.528271874502811,0.2883591070363452,0.2837546046790231
C14-2010-0168,0,0.5355870192718651,0.5076096054151519,0.4378042508917751,0.41414041790544903,0.48223374686043174
C14-2010-0116,0,0.5518062223970074,0.5445270838330873,0.46011788155377137,0.398021893046298,0.46352497358679073
C14-2015-0086,0,0.41426868418182206,0.4057806784460499,0.42418587311149075,0.4903335626401197,0.44010882569753024
C14-2013-0053,0,0.3810512710840728,0.39052366758392804,0.4295952179630996,0.46804801140748536,0.3729146604368421
C14-2013-0079,0,0.5573735954720977,0.547538295508967,0.4850799774504117,0.42715896877240767,0.476936396806992
C14-2014-0073,0,0.6110700534518463,0.5532549605206613,0.43155415278265696,0.3959946382786867,0.5047793466587082
C14-2014-0059,0,0.6111040214287812,0.5534614667204631,0.4318290792612237,0.39618709364940485,0.5052842868868647
NPA-2018-0026.02,0,0.46000704737397075,0.39659218787160794,0.39886922878890235,0.4635519488124053,0.40026596784674906
C14-2013-0065,0,0.557464939734948,0.5502827887629647,0.4482171095889349,0.4362641642422859,0.5244583953903198
C14-2009-0093,0,0.5603114707102335,0.5304434642573614,0.4516037492976439,0.4118265158609319,0.5055839574067738
C14-2012-0019,0,0.5076283258192221,0.5234179772453891,0.38004421588478415,0.3619780366855276,0.5036001266305083
C14-2014-0093,0,0.5679258343066005,0.6362123484079932,0.5474861790262087,0.5892617961771309,0.5697358539560916
C14-2016-0039,0,0.4331820204309821,0.45715659957258264,0.5229741405827111,0.298194182875273,0.2147481720865084
C14-2017-0143,0,0.4141841374729925,0.40107121540867513,0.4344310907664604,0.46805046027566183,0.4385393495130816
C14-2012-0111,0,0.5158218166663951,0.5724761483708058,0.4294830529399724,0.3792629741076662,0.53048161416734
C14-2017-0064,0,0.33337680730444325,0.358332181880228,0.6511756660927381,0.6131616683579051,0.30963698524425165
NPA-2013-0011.01,0,0.5281553070431798,0.5457913239273265,0.44072609574579047,0.425146085457692,0.5548752942109696
C814-95-0002.10,0,0.49878131045883156,0.5621216454590807,0.441302314787725,0.48322373573795513,0.484598340162987
C14-2018-0019,0,0.4372091761062394,0.4818377687873062,0.4264983836084981,0.525316844734883,0.4093823234541052
C14-2017-0086,0,0.4636432155951831,0.4537581675098138,0.50751322944735,0.287125157054137,0.2228414740621464
C14-2017-0134,0,0.4166735020177736,0.3967070626633654,0.373568665936198,0.38231565109311366,0.4203176563877665
C14-2012-0007,0,0.4479891903283875,0.5132696546742711,0.46577472957969196,0.4869876112686787,0.39825585045298734
C14-2018-0089,0,0.48535685060914535,0.4050685719689928,0.425079440427159,0.4618791247861074,0.4612468896916628
C14-2018-0018,0,0.4372180967311978,0.4819364163794476,0.42669121662746673,0.5254107282436197,0.40944666785453987
C14-2017-0092,0,0.4481572635230682,0.40862719223686983,0.4740171126815242,0.44090624918566296,0.3345450745809437
C14-2016-0094,0,0.4594908599775185,0.4016798926677037,0.4013863795368278,0.4684290029534099,0.40535642986950576
C14-2014-0145,0,0.5364722550363247,0.638355081446763,0.4248398720908288,0.42301522267936237,0.5083937841702705
C14-2011-0148,0,0.412750861623112,0.45767912094117635,0.44177336137989376,0.35336785257215064,0.30569654463914026
C14-2013-0003,0,0.48650907557424794,0.4574957337510365,0.36987272999975096,0.3816398145687137,0.49860210133518224
C14-2019-0105,0,0.512647380204345,0.48155035464193136,0.4703610589846363,0.49534243349421947,0.3911666376207978
NPA-2011-0019.01,0,0.5176487217021353,0.6172219498593713,0.5012839982965939,0.482886812663485,0.5042399189180894
C14-91-0038,0,0.4844091455188523,0.4941300089894346,0.5191344694283941,0.2782517400863381,0.24679631182994025
C14-2014-0107,0,0.5898582679953793,0.6138820469024717,0.4293285637555849,0.4247645856449791,0.4993045416446338
C14-2014-0186,0,0.3682753106262945,0.3784399374240937,0.4219019689558866,0.5036093800339766,0.4194962532713927
C14-2010-0143,0,0.3791464414043407,0.3966455255346892,0.4473848876772877,0.5150266185669164,0.39774339126059344
C14-2011-0061,0,0.5370487568516247,0.5281070769530483,0.4358696219730121,0.3908545377392323,0.4879170351238484
C14-2018-0140,0,0.45860235269609806,0.49365758935925913,0.4722086571172806,0.4872378425121217,0.40389898589363826
NPA-2014-0011.01,0,0.6106323423227082,0.5528286762935563,0.4311760025561834,0.39588120247101166,0.5039296292985803
C14-2014-0135,0,0.3981943025398737,0.4452567390954172,0.48480376915698725,0.3525898532998704,0.2649402346060813
C14-2011-0016,0,0.4929203255150893,0.5970923360609303,0.470583964202528,0.5555994232289743,0.4812618804435583
C14-2011-0063,0,0.5185260788577821,0.6176610926853681,0.5016187188611447,0.48297675046120914,0.5049531849191897
C14-2014-0198,0,0.4503527749438111,0.45054588030568365,0.5168805171324808,0.29748844959231885,0.21639130230505
C14-2019-0024,0,0.6096961240216554,0.5448384457858408,0.6124352792977451,0.5861593480250795,0.34399909016716895
C14-2015-0132,0,0.46118354079572077,0.609293444287774,0.48241380442770704,0.5916394224000043,0.4561404734605166
C14-2014-0178,0,0.40153370831225815,0.3841837825565451,0.41973243622477147,0.4606648964547894,0.3815657632678437
C14-2010-0200,0,0.5027492413746759,0.4503981210189363,0.4699820314573847,0.43516997592360535,0.4268481520857044
C14-2017-0116,0,0.42831236822820645,0.4464766979810212,0.5067979829212622,0.5508608856711846,0.3664883986054286
C14-2010-0195,0,0.5103167080480807,0.4685768720480262,0.4674968152417309,0.4201632420998838,0.40693153045667846
C14-2014-0028,0,0.5680063101813396,0.6363074403265753,0.5472143511833024,0.5892018301581163,0.5695615013288107
NPA-2019-0003.01,0,0.4961445632127642,0.42665140705940807,0.42246088568617957,0.43105973392616603,0.3500288405447644
NPA-2014-0016.02,0,0.5362810289581875,0.6382812467670679,0.4247746725122285,0.4229042787969268,0.5082642067423181
NPA-2015-0008.01,0,0.460932549563774,0.6090765233957004,0.4821895708057156,0.5915741933271436,0.45577326742058727
C14-2018-0026,0,0.4994858335473013,0.4430814750922978,0.452036897758972,0.3953991638153326,0.306682309470566
C14-2017-0106,0,0.501954813544074,0.4657178248921826,0.5116110796140839,0.2919794987606762,0.24604221052845582
NPA-2019-0016.01,0,0.4723790556032037,0.422637549561992,0.44470790846116226,0.4829416332288584,0.33658728003919997
C14-2010-0203,0,0.4968640103856533,0.48608500290026835,0.5198737168572392,0.26880802339518833,0.25231471455894466
C14-2009-0089,0,0.3542283503239181,0.3927959123904052,0.3955013339335434,0.4460900203295658,0.3592396504569668
C14-2014-0148,0,0.536628440627437,0.6385123633129908,0.42484196313193123,0.42287027048615594,0.5083258008425879
C14-2016-0119,0,0.44003604253494083,0.43415909519296253,0.3816205881378107,0.4516614312129355,0.45388317715215465
C14-2010-0084,0,0.4900064993745876,0.5805830278282871,0.47913780360392483,0.5340516768082532,0.4773934029299997
