Test_Year,Horizon,Model,Model_Family,ROC_AUC,PR_AUC,Naive_PR_AUC,Train_Samples,Test_Samples
2020,1_Year,MLP,Deep,0.6808821575660955,0.048194169375941134,0.0057958091841284,15701,592
2020,2_Years,CatBoost,Tree,0.6900669642857143,0.12535672983236457,0.010891026049296223,15701,592
2020,2_Years,RandomForest,Tree,0.4417410714285714,0.0454849733607168,0.010891026049296223,15701,592
2020,2_Years,LogisticL2,Linear,0.6497488839285716,0.1289747475286145,0.010891026049296223,15701,592
2020,2_Years,LogisticL1,Linear,0.6474051339285715,0.12984604196358557,0.010891026049296223,15701,592
2020,2_Years,Linear,Deep,0.6549944196428571,0.12895933539338286,0.010891026049296223,15701,592
2020,2_Years,MLP,Deep,0.5987444196428571,0.08022271429281999,0.010891026049296223,15701,592
2020,3_Years,CatBoost,Tree,0.6900669642857143,0.12535672983236457,0.010891026049296223,15701,592
2020,3_Years,RandomForest,Tree,0.4417410714285714,0.0454849733607168,0.010891026049296223,15701,592
2020,3_Years,LogisticL2,Linear,0.6558872767857143,0.1315017617797223,0.010891026049296223,15701,592
2020,3_Years,LogisticL1,Linear,0.6562220982142858,0.1339425827506406,0.010891026049296223,15701,592
2020,3_Years,Linear,Deep,0.6517020089285714,0.13248153815846492,0.010891026049296223,15701,592
2020,3_Years,MLP,Deep,0.6161551339285715,0.08025306167072868,0.010891026049296223,15701,592
2021,1_Year,CatBoost,Tree,0.878999825144256,0.1524106419782095,0.006383109310746947,16293,621
2021,1_Year,RandomForest,Tree,0.5342280118901905,0.09010280836565757,0.006383109310746947,16293,621
2021,1_Year,LogisticL2,Linear,0.846389228886169,0.13370759985764305,0.006383109310746947,16293,621
2021,1_Year,LogisticL1,Linear,0.8449903829340792,0.13743978978199498,0.006383109310746947,16293,621
2021,1_Year,Linear,Deep,0.8498863437663927,0.1384485510317132,0.006383109310746947,16293,621
2021,1_Year,MLP,Deep,0.8159643294282217,0.1587027611898248,0.006383109310746947,16293,621
2021,2_Years,CatBoost,Tree,0.734205136284859,0.15555432380787165,0.01245933836616952,16293,621
2021,2_Years,RandomForest,Tree,0.48408697022215225,0.14547883020143806,0.01245933836616952,16293,621
2021,2_Years,LogisticL2,Linear,0.7207735938238538,0.15207738310326296,0.01245933836616952,16293,621
2021,2_Years,LogisticL1,Linear,0.7210493146368364,0.1533611418029035,0.01245933836616952,16293,621
2021,2_Years,Linear,Deep,0.7201236804789666,0.14992865573783926,0.01245933836616952,16293,621
2021,2_Years,MLP,Deep,0.6417204978730109,0.12319528585035136,0.01245933836616952,16293,621
2021,3_Years,CatBoost,Tree,0.734205136284859,0.15555432380787165,0.01245933836616952,16293,621
2021,3_Years,RandomForest,Tree,0.48408697022215225,0.14547883020143806,0.01245933836616952,16293,621
2021,3_Years,LogisticL2,Linear,0.726839451709469,0.15374555298827294,0.01245933836616952,16293,621
2021,3_Years,LogisticL1,Linear,0.7167559476918228,0.14461597151201547,0.01245933836616952,16293,621
2021,3_Years,Linear,Deep,0.7139987395619979,0.14503295308889366,0.01245933836616952,16293,621
2021,3_Years,MLP,Deep,0.6773278714353237,0.14249661421461068,0.01245933836616952,16293,621
2022,1_Year,CatBoost,Tree,0.7834384858044164,0.09489101676632684,0.0072720822986874776,16914,659
2022,1_Year,RandomForest,Tree,0.5510094637223975,0.04112217262613399,0.0072720822986874776,16914,659
2022,1_Year,LogisticL2,Linear,0.7964037854889591,0.1303392456830693,0.0072720822986874776,16914,659
2022,1_Year,LogisticL1,Linear,0.7911671924290221,0.12586166579691282,0.0072720822986874776,16914,659
2022,1_Year,Linear,Deep,0.7945110410094637,0.12898613444375398,0.0072720822986874776,16914,659
2022,1_Year,MLP,Deep,0.7314195583596215,0.09718129704746437,0.0072720822986874776,16914,659
