Anchor,Offset,TestYear,Topology,Target_Binning,Architecture,Metric,Score
2022,+1yr,2022,Meta_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth10,NDCG,0.6816786871451135
2022,+1yr,2022,Meta_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth6,NDCG,0.7721476635497825
2022,+1yr,2022,Meta_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth10,NDCG,0.7726504424147367
2022,+2yr,2023,Base_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth6,NDCG,0.8902360920745741
2022,+2yr,2023,Base_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth10,NDCG,0.663668321036977
2022,+2yr,2023,Base_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth6,NDCG,0.6586106103635799
2022,+2yr,2023,Base_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth10,NDCG,0.8588532771366352
2022,+2yr,2023,Meta_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth6,NDCG,0.8902360920745741
2022,+2yr,2023,Meta_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth10,NDCG,0.7866917365131579
2022,+2yr,2023,Meta_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth6,NDCG,0.8369269400247599
2022,+2yr,2023,Meta_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth10,NDCG,0.8595545129609329
2022,+3yr,2024,Base_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth6,NDCG,0.940284484114084
2022,+3yr,2024,Base_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth10,NDCG,0.8153298839641074
2022,+3yr,2024,Base_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth6,NDCG,0.940284484114084
2022,+3yr,2024,Base_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth10,NDCG,0.9490314953137005
2022,+3yr,2024,Meta_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth6,NDCG,0.940284484114084
2022,+3yr,2024,Meta_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth10,NDCG,0.9190832678048437
2022,+3yr,2024,Meta_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth6,NDCG,0.9344933717625403
2022,+3yr,2024,Meta_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth10,NDCG,0.9391907015488062
2023,+1yr,2023,Base_Ranker,Absolute_Continuous,CatBoost_YetiRank_Depth6,NDCG,0.826018827202352
2023,+1yr,2023,Base_Ranker,Absolute_Continuous,CatBoost_YetiRank_Depth10,NDCG,0.713903524548579
2023,+1yr,2023,Meta_Ranker,Absolute_Continuous,CatBoost_YetiRank_Depth6,NDCG,0.702995411726171
2023,+1yr,2023,Meta_Ranker,Absolute_Continuous,CatBoost_YetiRank_Depth10,NDCG,0.8273432368265592
2023,+2yr,2024,Base_Ranker,Absolute_Continuous,CatBoost_YetiRank_Depth6,NDCG,0.7732679578644364
2023,+2yr,2024,Base_Ranker,Absolute_Continuous,CatBoost_YetiRank_Depth10,NDCG,0.7400150046685411
2023,+2yr,2024,Meta_Ranker,Absolute_Continuous,CatBoost_YetiRank_Depth6,NDCG,0.7646714444073801
2023,+2yr,2024,Meta_Ranker,Absolute_Continuous,CatBoost_YetiRank_Depth10,NDCG,0.7719693894886237
2023,+1yr,2023,Base_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth6,NDCG,0.8902360920745741
2023,+1yr,2023,Base_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth10,NDCG,0.7672126765983931
2023,+1yr,2023,Base_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth6,NDCG,0.7925421386621688
2023,+1yr,2023,Base_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth10,NDCG,0.8369269400247599
2023,+1yr,2023,Meta_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth6,NDCG,0.715929169997084
2023,+1yr,2023,Meta_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth10,NDCG,0.8389525854732648
2023,+1yr,2023,Meta_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth6,NDCG,0.8769765845238191
2023,+1yr,2023,Meta_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth10,NDCG,0.8625552352824514
2023,+2yr,2024,Base_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth6,NDCG,0.940284484114084
2023,+2yr,2024,Base_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth10,NDCG,0.8655050471091603
2023,+2yr,2024,Base_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth6,NDCG,0.7820769307682123
2023,+2yr,2024,Base_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth10,NDCG,0.7692134596973723
2023,+2yr,2024,Meta_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth6,NDCG,0.8322520939132652
2023,+2yr,2024,Meta_Ranker,Ordinal_Bins,CatBoost_YetiRank_Depth10,NDCG,0.7820769307682123
2023,+2yr,2024,Meta_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth6,NDCG,0.9490314953137005
2023,+2yr,2024,Meta_Ranker,Ordinal_Bins,LGBM_LambdaMART_Depth10,NDCG,0.9391907015488062
