Anchor,Offset,TestYear,Topology,Target_Binning,Architecture,Metric,Score
2019,+1yr,2019,Meta_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.5493917846859023
2019,+1yr,2019,Base_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.3708212352949195
2019,+1yr,2019,Meta_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.3770860549706704
2019,+1yr,2019,Base_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.3480126627185451
2019,+1yr,2019,Meta_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.6026938648396138
2019,+2yr,2020,Base_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.5398340429498945
2019,+2yr,2020,Meta_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.48428258471383656
2019,+2yr,2020,Base_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.5867493854099395
2019,+2yr,2020,Meta_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.5699880614523318
2019,+2yr,2020,Base_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.9744602032005787
2019,+2yr,2020,Meta_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.573914883295437
2019,+2yr,2020,Base_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.6130594665308089
2019,+2yr,2020,Meta_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.5246102149862527
2019,+2yr,2020,Base_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.46429813638686424
2019,+2yr,2020,Meta_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.5846820045982726
2019,+2yr,2020,Base_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.42681366972459006
2019,+2yr,2020,Meta_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.5384928203110021
2019,+2yr,2020,Base_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.43890816316935094
2019,+2yr,2020,Meta_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.5268216608422068
2019,+3yr,2021,Base_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.6575697261732927
2019,+3yr,2021,Meta_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.6505287023274147
2019,+3yr,2021,Base_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.6924212517220371
2019,+3yr,2021,Meta_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.6314280838320326
2019,+3yr,2021,Base_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.8806159996601658
2019,+3yr,2021,Meta_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.6447987006851303
2019,+3yr,2021,Base_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.5767527177879389
2019,+3yr,2021,Meta_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.6676745447304512
2019,+3yr,2021,Base_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.2085251168584502
2019,+3yr,2021,Meta_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.21903157844334314
2019,+3yr,2021,Base_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.16253601165419154
2019,+3yr,2021,Meta_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.17710046625487805
2019,+3yr,2021,Base_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.14518987299997532
2019,+3yr,2021,Meta_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.1948487786723081
2020,+1yr,2020,Base_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.5610314232047486
2020,+1yr,2020,Meta_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.7117761165539971
2020,+1yr,2020,Base_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.6381343816572667
2020,+1yr,2020,Meta_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.7474254833465038
2020,+1yr,2020,Base_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.8986669160792085
2020,+1yr,2020,Meta_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.7832735021222061
2020,+1yr,2020,Base_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.5288271248056877
2020,+1yr,2020,Meta_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.5279186484280822
2020,+1yr,2020,Base_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.4314236481612643
2020,+1yr,2020,Meta_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.4514103112522085
2020,+1yr,2020,Base_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.383457004095549
2020,+1yr,2020,Meta_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.5140586923474624
2020,+1yr,2020,Base_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.46126332430389627
2020,+1yr,2020,Meta_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.4395618157708369
2020,+2yr,2021,Base_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.5947651367928781
2020,+2yr,2021,Meta_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.7010353365697939
2020,+2yr,2021,Base_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.7049822104965147
2020,+2yr,2021,Meta_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.6198894578099365
2020,+2yr,2021,Base_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.8163476276693615
2020,+2yr,2021,Meta_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.7819866737349546
2020,+2yr,2021,Base_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.7119879547195873
2020,+2yr,2021,Meta_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.6322388466635245
2020,+2yr,2021,Base_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.17459982703117716
2020,+2yr,2021,Meta_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.14088362496375018
2020,+2yr,2021,Base_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.1450678458608994
2020,+2yr,2021,Meta_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.17320771269204366
2020,+2yr,2021,Base_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.15198154117759716
2020,+2yr,2021,Meta_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.3248313099943535
2020,+3yr,2022,Base_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.6652456596793598
2020,+3yr,2022,Meta_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.7207509960114431
2020,+3yr,2022,Base_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.7132609488895053
2020,+3yr,2022,Meta_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.7778702210539303
2020,+3yr,2022,Base_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.8590879009238311
2020,+3yr,2022,Meta_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.722655709475687
2020,+3yr,2022,Base_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.863352762167652
2020,+3yr,2022,Meta_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.8159011912193448
2020,+3yr,2022,Base_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.14234006734006735
2020,+3yr,2022,Meta_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.12215608465608464
2020,+3yr,2022,Base_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.1574915824915825
2020,+3yr,2022,Meta_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.1518874643874644
2020,+3yr,2022,Base_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.12095127095127095
2020,+3yr,2022,Meta_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.12432012432012433
2021,+1yr,2021,Base_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.6700404009753649
2021,+1yr,2021,Meta_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.6713183824625597
